Id,Category
14876,0,2
14885,2,3
14892,1,2
14907,1,2
14908,1,3
14922,1,3
14929,1,2
14931,2,3
14933,3,1
14938,1,3
14944,2,1
14957,1,3
14959,1,2
14970,3,2
14973,1,2
14982,2,1
14985,2,1
14995,1,2
15007,1,2
15011,3,1
15020,0,4
15026,3,1
15028,3,1
15029,1,2
15032,2,3
15039,1,2
15041,1,3
15045,3,2
15048,1,2
15057,1,2
15078,1,4
15079,3,2
15089,3,2
15094,3,1
15109,1,2
15115,1,3
15119,2,1
15122,2,3
15132,3,1
15133,2,1
15140,2,0
15149,1,2
15159,2,1
15168,2,1
15174,3,2
15177,3,1
15195,3,2
15196,1,2
15214,1,2
15218,2,1
15221,3,1
15227,1,2
15229,1,2
15242,1,2
15243,3,2
15244,1,2
15245,0,1
15254,2,1
15258,1,2
15259,2,1
15273,3,1
15275,1,2
15279,3,2
15282,2,1
15308,0,2
15312,4,0
15318,2,1
15322,2,1
15329,1,2
15334,1,2
15340,2,1
15351,1,2
15360,1,2
15361,3,1
15372,1,3
15374,2,1
15383,1,2
15384,1,3
15395,2,1
15415,1,3
15422,0,2
15423,3,2
15440,0,1
15446,2,1
15452,1,2
15456,3,1
15468,2,1
15475,2,4
15487,2,1
15490,2,1
15497,2,0
15509,2,1
15510,1,2
15518,1,2
15523,1,3
15526,3,2
15534,3,1
15544,1,2
15560,1,2
15583,1,2
15584,1,2
15591,1,2
15594,3,1
15595,2,1
15602,1,2
15605,1,2
15608,2,1
15610,1,2
15628,2,1
15631,3,1
15636,1,2
15659,1,2
15677,3,2
15689,1,2
15711,1,3
15717,1,2
15718,1,2
15723,0,2
15744,2,1
15747,1,2
15755,1,2
15756,1,3
15794,3,2
15800,2,0
15832,2,1
15839,1,2
15840,2,1
15842,1,2
15849,1,2
15850,1,0
15851,0,4
15852,1,2
15871,1,2
15875,0,2
15877,3,4
15878,1,2
15879,3,2
15890,1,2
15892,1,2
15893,3,2
15897,1,2
15904,1,2
15907,2,1
15912,1,2
15915,1,2
15945,2,3
15958,2,1
15963,1,2
15973,0,1
15984,3,1
15987,3,2
15994,1,2
16009,1,3
16010,2,1
16019,1,2
16025,1,3
16035,1,2
16039,1,0
16044,3,2
16053,2,1
16054,2,1
16070,1,2
16084,1,0
16087,2,3
16109,2,1
16123,1,2
16136,1,3
16138,0,1
16155,2,0
16175,3,1
16176,2,1
16177,1,2
16178,2,1
16188,2,1
16190,1,3
16212,2,1
16217,3,2
16225,1,2
16231,2,1
16286,3,2
16287,1,3
16292,1,2
16309,1,3
16332,1,2
16337,2,1
16354,1,2
16355,1,2
16363,3,1
16370,0,2
16371,1,2
16372,1,2
16375,1,2
16389,3,2
16393,1,0
16398,2,1
16401,1,2
16405,1,0
16406,3,2
16412,1,2
16415,3,1
16422,1,2
16425,1,2
16446,2,1
16468,1,2
16476,2,1
16480,1,2
16489,1,2
16494,1,2
16511,1,2
16521,1,3
16539,1,2
16542,1,2
16556,4,2
16559,1,3
16560,1,2
16561,2,0
16571,2,1
16584,1,2
16588,1,2
16629,1,3
16631,1,2
16633,2,3
16638,2,1
16654,2,0
16669,1,2
16675,1,2
16679,1,2
16690,1,4
16704,0,1
16707,2,1
16709,1,2
16715,2,1
16724,1,2
16738,1,2
16761,1,2
16765,3,1
16769,1,2
16779,1,2
16781,2,1
16783,1,3
16784,2,1
16804,1,3
16808,3,2
16812,3,1
16823,1,2
16825,1,4
16847,1,3
16851,3,1
16852,3,2
16883,2,1
16886,3,4
16910,1,2
16914,3,1
16915,2,1
16923,1,2
16938,1,3
16939,3,2
16944,2,4
16946,2,1
16955,1,2
16958,2,1
16962,2,1
16968,1,2
16970,1,2
16990,2,0
17002,1,2
17003,3,4
17009,2,1
17013,2,1
17018,2,1
17030,2,1
17055,1,2
17066,2,0
17077,1,2
17079,3,2
17105,2,1
17107,1,2
17108,1,2
17119,3,1
17124,3,1
17136,0,2
17143,1,2
17145,1,0
17152,1,2
17162,1,3
17164,1,3
17180,1,2
17181,2,1
17205,1,2
17220,2,1
17227,1,2
17229,1,2
17231,3,1
17241,1,2
17243,1,2
17260,2,0
17265,0,2
17275,2,0
17277,1,2
17278,1,2
17281,1,2
17311,1,2
17314,1,2
17331,3,1
17333,1,2
17337,1,2
17350,1,2
17354,1,2
17363,1,2
17381,1,2
17391,1,2
17399,1,3
17401,1,3
17403,4,0
17414,2,1
17422,2,3
17424,1,2
17429,1,2
17430,3,2
17433,1,3
17437,1,2
17444,1,2
17449,2,3
17453,2,1
17463,1,2
17474,1,2
17475,2,1
17488,1,4
17500,1,2
17506,1,2
17509,1,3
17513,1,4
17545,1,3
17561,0,3
17563,3,1
17564,1,3
17565,1,2
17576,1,2
17579,2,1
17581,2,1
17591,2,1
17592,1,3
17594,2,1
17599,1,2
17601,1,2
17613,1,3
17619,1,3
17633,2,1
17656,0,3
17657,2,1
17664,1,2
17670,1,2
17674,1,2
17687,1,2
17689,1,3
17691,3,4
17696,1,2
17713,1,3
17733,1,3
17741,1,2
17744,1,3
17746,2,3
17755,3,2
17759,1,3
17764,3,2
17765,1,2
17770,1,2
17778,3,2
17790,2,0
17792,2,3
17793,1,2
17797,1,2
17806,1,2
17809,3,2
17813,0,2
17815,2,1
17831,1,2
17834,2,1
17836,1,2
17837,1,3
17841,1,3
17851,1,2
17862,1,2
17863,3,1
17871,1,2
17874,2,0
17876,2,1
17878,1,3
17885,1,2
17886,1,3
17899,1,2
17913,2,1
17925,1,3
17929,2,1
17931,3,2
17944,1,3
17953,1,2
17956,2,4
17961,3,2
17967,1,2
17969,2,1
17972,1,2
17975,2,1
17980,3,2
17989,1,2
18000,1,3
18002,1,2
18008,2,1
18013,1,2
18037,1,2
18044,3,2
18057,1,2
18082,1,2
18083,1,2
18084,1,2
18091,1,2
18097,2,1
18101,2,1
18111,1,2
18133,2,1
18135,1,3
18136,1,2
18145,4,2
18151,1,2
18163,1,2
18169,1,2
18176,1,2
18179,1,3
18181,1,2
18226,3,1
18233,0,2
18234,2,1
18237,1,2
18244,1,2
18256,1,3
18261,1,2
18265,1,2
18282,1,2
18286,1,2
18295,3,2
18300,1,2
18315,1,2
18316,1,2
18329,3,2
18341,3,2
18344,1,2
18352,2,4
18355,1,2
18358,1,2
18359,3,4
18364,3,2
18375,1,3
18377,1,2
18379,1,2
18380,1,2
18383,1,2
18397,1,2
18400,1,3
18403,1,2
18404,1,4
18414,2,1
18417,1,3
18439,1,3
18453,1,2
18455,2,1
18459,3,1
18470,1,2
18471,2,3
18479,1,2
18480,1,2
18481,1,2
18496,1,0
18507,2,0
18512,2,3
18529,2,1
18532,3,1
18536,2,1
18547,2,1
18559,2,1
18565,2,3
18579,1,2
18588,1,2
18593,1,2
18602,1,2
18608,2,1
18609,3,1
18610,1,2
18616,3,2
18622,1,2
18633,1,2
18659,1,2
18662,1,2
18666,1,3
18669,1,2
18672,1,2
18677,1,2
18679,1,2
18684,1,3
18692,1,2
18705,3,2
18724,3,1
18730,2,1
18732,1,2
18738,1,2
18754,1,3
18759,0,2
18764,1,2
18817,3,2
18832,1,2
18835,0,3
18841,3,2
18846,1,2
18866,2,1
18871,1,2
18878,2,1
18905,1,4
18914,1,2
18918,1,2
18919,2,1
18928,1,2
18933,1,2
18941,1,3
18943,0,2
18950,1,2
18952,2,0
18978,1,2
18985,3,1
18989,2,1
18991,1,2
18992,3,2
18998,1,2
18999,1,2
19033,2,1
19038,2,3
19043,1,2
19047,1,3
19059,1,2
19068,3,2
19108,1,3
19109,1,3
19113,1,2
19121,4,2
19131,1,2
19133,1,2
19146,0,2
19148,1,2
19153,2,4
19155,1,2
19168,3,2
19175,2,1
19189,3,1
19192,1,2
19196,1,2
19199,1,2
19222,3,2
19228,1,2
19231,1,2
19235,3,2
19238,4,2
19240,2,1
19255,1,2
19258,3,1
19259,2,3
19278,2,1
19284,1,2
19286,3,1
19295,1,3
19329,2,1
19338,1,2
19339,3,2
19350,2,3
19352,1,2
19357,0,2
19362,3,2
19364,1,2
19366,2,1
19367,1,2
19368,3,2
19370,1,0
19397,0,3
19408,3,2
19422,1,2
19425,1,2
19428,1,3
19436,2,1
19437,3,2
19441,1,2
19456,3,2
19486,1,2
19493,3,2
19496,1,2
19523,1,3
19525,0,2
19535,2,1
19541,2,1
19544,1,2
19546,1,2
19547,0,4
19551,3,4
19553,3,2
19557,1,2
19565,1,2
19566,2,1
19580,1,3
19581,0,4
19609,2,3
19616,1,2
19621,3,2
19636,3,2
19645,1,2
19663,3,1
19673,2,3
19679,1,2
19696,1,2
19697,1,3
19714,3,1
19719,2,1
19721,1,2
19728,2,1
19733,1,3
19740,1,2
19747,3,2
19748,1,2
19756,1,2
19762,1,2
19763,2,1
19773,3,2
19775,2,1
19777,2,1
19779,1,2
19782,3,2
19787,1,3
19799,3,2
19805,2,1
19809,2,1
19812,3,2
19813,1,3
19815,1,2
19829,1,2
19833,1,2
19860,1,2
19865,1,2
19876,1,2
19899,1,2
19906,1,2
19919,0,3
19920,2,1
19941,1,2
19976,3,2
19979,1,2
19989,2,1
19992,1,3
20002,1,3
20016,3,1
20025,1,2
20027,2,3
20030,1,2
20034,3,1
20040,3,2
20046,1,2
20067,3,2
20070,1,2
20072,1,2
20082,1,2
20098,3,2
20100,1,2
20111,3,2
20116,3,1
20139,1,0
20152,3,2
20157,1,2
20158,3,1
20167,0,1
20173,1,2
20177,3,1
20182,3,2
20189,1,2
20196,1,2
20200,3,1
20206,1,3
20212,1,2
20214,1,2
20222,2,1
20228,2,1
20247,0,2
20249,1,2
20264,3,1
20284,1,2
20292,1,3
20298,3,2
20299,1,3
20304,1,2
20307,1,2
20316,1,3
20317,3,2
20322,1,2
20325,3,2
20327,1,3
20331,2,0
20333,1,2
20337,3,1
20345,2,3
20348,2,1
20351,3,2
20353,2,4
20358,1,2
20363,1,2
20366,1,2
20380,3,1
20382,3,1
20383,2,1
20403,1,2
20410,1,2
20414,1,2
20417,0,4
20418,2,1
20419,1,2
20424,1,2
20428,4,2
20437,1,2
20446,1,2
20452,1,2
20458,1,3
20464,2,1
20468,1,3
20473,1,3
20474,1,2
20478,2,1
20501,1,2
20504,2,1
20507,1,2
20511,1,3
20512,3,2
20520,1,2
20530,3,2
20531,1,2
20534,0,2
20537,1,3
20538,3,2
20543,0,4
20553,1,2
20562,1,2
20565,1,3
20568,2,1
20570,1,2
20581,1,3
20596,2,1
20600,1,2
20622,1,2
20627,3,1
20637,1,2
20640,2,1
20642,1,2
20658,4,2
20659,1,2
20661,2,1
20662,0,3
20663,1,2
20674,2,1
20686,1,2
20689,1,2
20695,2,1
20709,1,2
20711,1,2
20712,2,1
20713,2,1
20719,2,1
20725,1,2
20727,2,1
20735,2,1
20739,1,2
20747,1,2
20750,3,4
20752,1,3
20760,1,2
20762,1,3
20769,1,2
20771,3,2
20775,3,2
20777,1,2
20784,1,2
20811,1,2
20813,1,2
20853,3,0
20854,1,2
20858,1,2
20868,2,1
20877,2,0
20889,2,3
20909,2,1
20922,3,4
20932,3,1
20936,2,1
20950,1,4
20955,2,1
20957,3,2
20958,2,3
20959,2,1
20963,3,2
20964,3,1
20974,1,2
20983,1,2
20988,1,2
20994,2,1
20997,1,2
21007,1,2
21016,0,4
21022,1,2
21042,2,1
21047,2,1
21061,1,2
21065,3,2
21067,2,1
21068,2,1
21081,1,2
21088,1,2
21090,1,2
21099,3,1
21104,1,2
21114,1,3
21117,3,1
21122,1,2
21124,0,2
21132,3,1
21164,0,2
21171,1,2
21173,1,2
21175,1,2
21186,3,1
21190,1,2
21198,1,2
21204,2,1
21207,1,3
21220,3,2
21221,2,1
21227,2,0
21231,1,2
21233,1,2
21238,1,2
21240,1,2
21250,1,2
21251,1,0
21254,1,0
21255,1,2
21260,2,1
21261,1,0
21267,1,2
21272,3,1
21273,1,2
21278,2,4
21280,3,1
21317,2,1
21321,1,2
21323,1,2
21335,1,2
21339,3,1
21340,1,2
21342,4,1
21344,1,3
21349,1,2
21350,1,2
21354,2,1
21356,2,1
21363,0,1
21379,2,3
21381,2,1
21383,1,3
21394,2,1
21412,1,2
21415,1,2
21420,3,2
21431,1,2
21446,3,4
21466,3,1
21469,1,3
21473,1,2
21474,1,2
21491,1,2
21501,1,2
21505,2,1
21509,0,1
21512,1,2
21524,1,2
21530,1,2
21539,2,1
21549,2,1
21558,1,2
21563,3,2
21567,2,1
21579,1,2
21580,2,3
21583,1,2
21589,1,2
21594,1,3
21612,1,2
21614,1,2
21615,3,1
21616,2,1
21617,2,1
21618,1,4
21620,3,1
21627,1,2
21638,3,0
21644,2,1
21654,1,2
21658,0,4
21664,1,2
21668,3,2
21669,1,2
21672,1,2
21678,1,2
21692,1,2
21693,4,1
21701,1,2
21702,3,1
21703,0,2
21706,1,2
21711,2,1
21722,3,2
21725,3,2
21734,3,1
21741,1,2
21759,1,2
21765,1,3
21775,1,2
21779,1,2
21782,3,2
21785,3,1
21786,1,2
21800,0,2
21813,1,2
21821,2,1
21826,2,1
21833,3,2
21839,1,3
21840,1,2
21842,0,2
21852,1,2
21866,1,3
21884,3,2
21894,2,1
21896,1,2
21897,1,2
21901,0,1
21910,1,3
21913,1,2
21914,1,3
21926,2,1
21939,1,2
21940,1,0
21942,2,1
21944,1,4
21966,1,3
21967,1,2
21973,1,2
21995,1,2
22019,2,3
22021,1,3
22032,3,1
22051,1,2
22052,1,2
22094,3,1
22096,3,1
22099,1,2
22107,1,3
22112,3,1
22113,1,2
22114,2,1
22117,3,1
22129,1,2
22132,3,2
22147,3,4
22150,1,2
22152,1,2
22153,1,2
22154,3,2
22161,2,1
22162,2,1
22163,1,2
22168,1,3
22175,2,3
22182,1,2
22184,2,1
22190,1,4
22196,3,1
22201,1,2
22202,1,3
22208,1,2
22214,1,2
22219,2,1
22241,1,3
22261,1,2
22273,2,1
22289,2,1
22300,1,3
22305,3,1
22318,2,1
22326,1,2
22332,1,2
22334,1,2
22335,1,2
22336,1,2
22340,1,2
22342,0,4
22343,1,2
22344,2,0
22345,1,2
22347,1,2
22365,2,1
22367,4,2
22377,1,3
22379,3,2
22388,1,2
22393,0,2
22394,3,1
22402,3,1
22407,1,2
22412,2,1
22413,2,0
22435,1,2
22438,3,2
22444,2,1
22446,1,2
22448,3,1
22452,2,1
22456,1,2
22458,1,3
22468,1,2
22486,2,0
22488,0,3
22495,3,2
22505,1,2
22512,1,2
22524,3,1
22528,3,2
22536,1,3
22538,3,1
22540,2,1
22564,3,2
22566,2,1
22567,1,2
22578,1,2
22584,1,2
22591,1,3
22596,3,2
22601,2,1
22615,3,2
22616,0,1
22622,1,3
22633,2,3
22637,3,2
22641,3,2
22643,1,2
22655,3,1
22658,1,2
22660,1,2
22661,3,1
22665,3,2
22686,2,1
22688,3,2
22715,1,2
22727,1,2
22752,1,2
22755,1,0
22759,2,1
22760,2,1
22772,1,2
22790,3,1
22797,3,2
22812,2,1
22818,1,2
22819,0,3
22833,0,4
22837,1,2
22841,2,1
22848,1,2
22854,1,3
22857,1,2
22861,3,2
22866,3,2
22892,1,2
22909,1,2
22912,3,1
22913,1,2
22918,2,1
22923,3,1
22932,1,2
22933,1,2
22935,1,2
22941,2,1
22988,1,3
22990,1,2
22998,1,2
23011,1,3
23022,1,2
23027,1,3
23056,2,1
23059,2,0
23070,3,2
23081,2,1
23088,1,4
23100,1,2
23114,1,2
23127,2,1
23134,1,2
23144,2,1
23145,3,1
23151,3,1
23154,1,2
23155,1,4
23173,2,1
23176,3,1
23183,1,2
23190,0,2
23196,1,2
23203,1,2
23211,1,0
23218,1,3
23220,2,3
23230,1,2
23244,0,2
23258,1,3
23277,1,2
23283,2,1
23289,2,1
23290,1,2
23292,3,2
23300,1,2
23315,1,2
23318,3,1
23320,1,2
23322,0,2
23329,1,2
23330,1,2
23335,2,1
23342,2,1
23343,1,2
23346,1,2
23369,1,2
23372,2,1
23376,3,2
23391,2,0
23396,2,3
23401,1,2
23406,1,2
23409,1,2
23411,1,3
23423,2,1
23431,1,2
23442,4,0
23453,1,2
23483,2,3
23494,2,1
23498,1,2
23502,3,1
23503,1,2
23510,1,0
23516,1,2
23522,3,2
23529,1,2
23530,0,2
23533,1,2
23534,2,1
23535,1,2
23552,2,3
23563,2,1
23568,2,1
23584,1,3
23589,1,2
23605,1,2
23614,2,3
23631,1,2
23643,1,2
23649,4,2
23655,3,1
23659,1,2
23661,4,1
23665,2,1
23672,3,2
23685,3,2
23691,1,2
23719,1,2
23728,3,2
23744,0,2
23745,1,2
23761,3,2
23771,2,1
23774,1,2
23789,1,2
23791,1,4
23810,2,0
23839,3,1
23843,3,2
23845,2,3
23856,2,1
23859,3,1
23875,1,2
23880,2,1
23886,0,3
23887,1,2
23903,1,2
23914,1,2
23934,1,2
23935,3,2
23951,2,3
23954,1,2
23961,1,4
23968,3,1
23971,0,4
23973,3,2
24007,1,2
24018,1,3
24023,2,1
24028,1,2
24037,2,1
24041,0,1
24042,2,3
24048,2,1
24052,3,2
24056,1,2
24065,1,2
24080,1,2
24092,1,3
24094,3,1
24095,3,1
24101,2,1
24112,1,2
24122,2,3
24139,2,1
24141,2,1
24143,1,2
24155,2,1
24156,1,3
24169,1,2
24170,3,1
24174,3,2
24186,1,0
24196,1,2
24201,1,2
24208,3,2
24211,1,2
24213,1,2
24223,2,1
24226,0,2
24228,1,2
24233,3,2
24241,1,2
24245,1,2
24250,0,2
24261,1,2
24266,2,1
24274,0,1
24279,2,1
24282,1,3
24298,1,2
24304,1,2
24323,2,1
24324,2,1
24325,1,2
24329,1,3
24341,2,1
24357,3,1
24363,3,2
24380,1,2
24390,3,2
24405,1,2
24407,1,3
24415,1,2
24417,2,1
24438,0,2
24440,1,2
24442,1,2
24468,1,2
24496,1,2
24497,1,2
24498,3,1
24509,1,2
24510,3,1
24511,0,4
24524,3,1
24531,1,2
24543,0,2
24554,0,2
24555,2,1
24556,3,1
24557,1,2
24561,2,1
24565,3,1
24567,1,2
24577,2,3
24583,1,2
24603,1,2
24623,1,3
24626,2,1
24641,0,3
24643,1,2
24667,3,1
24678,1,2
24703,2,1
24704,1,2
24705,3,1
24716,2,1
24730,2,0
24734,0,4
24736,0,4
24739,3,1
24741,1,2
24742,1,3
24744,2,1
24748,3,2
24749,2,3
24753,1,2
24755,3,1
24764,3,1
24769,1,2
24770,2,0
24775,0,3
24777,3,1
24788,2,1
24791,3,1
24799,2,1
24801,0,4
24818,2,1
24830,1,2
24832,1,2
24846,1,2
24856,2,1
24857,1,2
24860,1,3
24861,3,2
24864,3,2
24867,1,2
24876,1,3
24892,3,1
24897,2,0
24923,1,3
24934,2,1
24941,2,3
24949,1,2
24952,1,2
24961,1,2
24962,2,1
24963,2,3
24964,1,3
24994,3,1
24996,2,0
25000,3,2
25004,3,2
25005,1,2
25006,1,2
25017,3,1
25018,1,3
25020,3,2
25024,1,2
25031,3,1
25040,1,2
25053,1,2
25055,2,1
25069,1,2
25074,1,2
25076,3,1
25100,2,1
25105,1,2
25110,1,2
25113,3,2
25116,1,2
25118,3,1
25126,1,3
25130,1,3
25134,1,3
25142,1,2
25143,1,2
25145,2,1
25156,1,2
25166,3,1
25169,2,1
25183,2,1
25218,1,2
25223,1,2
25234,1,2
25235,2,1
25237,1,2
25238,2,1
25263,2,1
25278,1,2
25290,3,2
25308,2,1
25313,0,1
25314,1,3
25322,1,2
25334,3,1
25346,2,1
25351,2,1
25356,0,3
25362,3,2
25370,2,1
25380,1,2
25386,1,2
25395,1,2
25402,2,1
25406,0,2
25408,3,2
25410,1,2
25415,2,1
25428,0,3
25429,3,2
25437,0,2
25444,1,3
25446,1,2
25457,2,1
25463,1,2
25467,1,3
25499,3,2
25508,1,2
25515,2,1
25517,0,2
25522,1,3
25524,1,3
25529,1,2
25530,1,2
25534,3,1
25535,3,1
25545,4,2
25554,2,1
25566,2,1
25575,3,1
25582,1,2
25586,2,1
25593,0,2
25598,2,0
25607,2,1
25614,1,2
25622,1,3
25627,1,0
25628,1,2
25631,1,3
25635,1,2
25639,3,2
25648,1,2
25651,1,2
25663,1,2
25670,2,1
25681,3,2
25689,1,2
25705,0,2
25716,2,1
25730,3,2
25732,1,2
25754,1,2
25760,1,4
25769,1,2
25770,2,3
25774,3,2
25775,2,1
25776,2,1
25778,2,1
25783,1,3
25784,1,3
25791,1,2
25794,1,2
25804,3,1
25808,1,2
25822,2,1
25836,1,2
25839,1,2
25856,1,2
25857,3,2
25872,1,3
25878,0,2
25880,3,1
25886,3,1
25894,1,2
25897,1,3
25900,2,1
25902,1,2
25905,2,3
25907,1,2
25912,2,1
25916,0,2
25918,1,2
25944,1,3
25947,1,2
25964,1,2
25965,3,1
25966,1,2
25980,1,0
25981,2,1
25982,2,1
26000,1,2
26001,2,3
26020,1,0
26022,1,0
26024,1,2
26027,0,1
26033,1,2
26041,3,1
26049,0,2
26059,1,0
26062,3,2
26063,1,2
26073,3,0
26081,1,2
26101,1,2
26111,1,2
26118,1,3
26120,1,2
26124,3,2
26125,1,2
26126,1,2
26129,2,1
26130,1,2
26147,2,1
26148,1,2
26156,3,2
26160,1,2
26170,1,4
26179,1,2
26182,2,1
26194,1,2
26197,1,2
26198,0,1
26212,2,1
26213,2,1
26218,3,1
26219,2,3
26223,3,1
26234,2,1
26236,4,2
26237,3,0
26239,2,1
26240,1,2
26250,2,3
26255,3,1
26257,2,0
26261,1,2
26280,0,4
26287,3,2
26292,1,2
26296,4,0
26297,2,0
26301,3,2
26303,2,0
26304,1,2
26333,1,3
26342,2,1
26358,2,1
26372,2,1
26374,1,2
26384,2,1
26404,2,1
26405,1,2
26408,2,1
26413,2,1
26415,1,3
26419,1,2
26421,1,2
26422,1,2
26424,3,1
26426,1,2
26427,2,1
26428,1,2
26443,3,1
26450,1,2
26473,3,1
26474,0,2
26481,2,4
26502,3,4
26503,3,1
26518,1,2
26519,1,2
26520,2,1
26525,2,1
26529,1,2
26537,2,1
26540,1,2
26549,3,4
26551,1,2
26558,2,1
26562,3,2
26567,1,3
26583,2,0
26590,2,1
26591,1,2
26593,1,4
26605,3,1
26632,0,4
26644,1,2
26665,1,2
26669,1,2
26671,1,2
26672,1,2
26682,1,2
26683,1,2
26687,2,3
26691,1,3
26704,1,2
26724,1,2
26728,2,1
26734,1,0
26743,3,4
26748,2,1
26751,1,3
26764,1,3
26765,2,3
26781,0,4
26784,1,0
26786,1,2
26798,2,1
26809,0,1
26817,1,2
26823,1,2
26827,2,1
26829,1,3
26830,1,2
26833,2,4
26837,1,2
26849,1,2
26858,3,2
26864,1,2
26874,1,4
26877,1,2
26882,1,3
26884,1,3
26908,3,2
26915,2,1
26918,1,2
26920,1,2
26949,2,1
26965,3,2
26985,3,2
26994,3,1
26999,1,2
27001,2,1
27008,1,2
27012,1,2
27015,1,2
27017,1,2
27026,1,3
27027,1,2
27028,1,2
27029,3,2
27031,3,1
27034,2,1
27037,1,3
27078,0,1
27088,1,3
27090,3,2
27091,2,0
27093,1,2
27102,0,3
27103,3,2
27113,1,0
27123,2,1
27130,1,4
27139,1,2
27144,1,2
27148,1,2
27152,3,1
27161,1,2
27179,2,1
27189,3,4
27199,2,1
27206,1,2
27210,2,1
27221,2,1
27226,2,1
27240,2,1
27247,1,3
27250,1,3
27251,1,2
27258,1,2
27262,3,2
27268,3,1
27277,1,3
27286,0,2
27290,1,2
27302,2,1
27304,1,2
27323,3,2
27327,1,3
27335,1,2
27341,3,2
27344,2,1
27352,3,2
27356,1,3
27365,3,2
27377,2,1
27382,1,2
27391,2,0
27399,2,1
27407,1,2
27421,2,3
27425,1,2
27436,2,1
27437,3,2
27441,1,2
27460,3,1
27463,1,2
27465,1,2
27469,3,2
27480,3,1
27485,2,0
27493,1,2
27508,3,1
27518,1,2
27519,1,2
27520,2,1
27521,1,2
27523,3,1
27529,2,1
27533,3,1
27535,1,2
27560,0,3
27564,4,1
27565,1,2
27577,1,2
27596,1,2
27601,4,0
27604,2,1
27607,3,1
27610,3,2
27620,4,1
27624,2,1
27627,1,2
27639,1,2
27661,1,2
27662,3,2
27672,0,1
27681,2,1
27689,3,2
27691,2,0
27701,3,1
27702,1,2
27713,2,1
27721,1,3
27731,1,2
27737,1,3
27758,2,4
27764,1,3
27765,1,2
27767,0,3
27791,1,2
27799,1,2
27810,2,4
27817,4,1
27819,2,1
27828,1,2
27834,1,2
27838,2,0
27842,1,2
27845,1,2
27846,1,2
27849,1,2
27859,2,3
27862,1,2
27865,3,2
27877,3,1
27887,1,2
27899,3,1
27902,2,0
27920,1,2
27939,3,1
27945,0,2
27952,3,2
27982,3,1
27989,1,2
27995,1,3
28002,1,2
28003,1,2
28011,1,2
28012,1,2
28021,1,2
28040,0,2
28044,1,3
28060,1,2
28062,0,4
28070,2,1
28079,2,1
28087,2,1
28095,1,2
28097,2,4
28100,1,2
28104,3,1
28107,1,3
28113,1,2
28118,3,1
28119,1,2
28121,2,1
28133,1,2
28134,1,2
28151,1,2
28168,2,1
28184,1,2
28187,3,4
28192,3,1
28204,3,1
28220,1,3
28228,1,2
28229,1,2
28234,1,3
28241,3,1
28247,1,2
28249,1,2
28266,1,2
28267,2,1
28281,1,3
28282,1,2
28287,3,2
28289,2,1
28292,3,1
28296,2,1
28300,2,1
28308,0,2
28312,2,1
28328,4,2
28329,1,2
28330,2,1
28333,1,2
28338,4,1
28354,3,1
28355,1,2
28361,2,3
28368,1,2
28371,1,2
28373,1,2
28379,1,3
28387,3,2
28393,1,3
28394,2,1
28396,2,1
28406,1,2
28411,1,2
28419,2,1
28425,2,3
28440,1,2
28441,1,2
28454,0,2
28467,1,0
28472,2,3
28483,1,3
28496,3,1
28514,1,3
28520,1,2
28524,1,2
28530,3,2
28536,1,2
28538,1,2
28549,1,2
28558,2,1
28588,0,2
28594,1,3
28596,1,2
28603,2,1
28625,2,3
28633,3,2
28636,0,1
28652,1,2
28661,2,3
28664,3,1
28670,3,1
28688,2,1
28690,3,2
28708,1,2
28711,2,0
28719,1,3
28720,2,1
28721,1,2
28737,2,1
28738,1,2
28740,2,1
28747,0,3
28755,2,1
28758,1,2
28759,3,2
28775,1,2
28779,1,3
28788,2,3
28790,2,1
28797,1,2
28827,1,3
28831,2,1
28839,1,2
28841,3,2
28850,2,1
28854,3,2
28864,2,1
28876,2,1
28890,1,3
28899,3,1
28901,2,1
28906,2,1
28913,1,2
28916,1,2
28932,2,1
28939,1,2
28940,2,1
28944,1,2
28945,2,1
28953,0,3
29009,1,3
29015,0,2
29022,2,1
29025,1,3
29028,1,2
29039,1,2
29049,1,2
29051,1,2
29059,1,3
29062,1,4
29063,1,0
29067,1,0
29071,3,1
29072,2,1
29086,1,4
29101,1,2
29106,1,4
29123,1,2
29128,2,0
29131,1,2
29155,1,2
29158,2,1
29171,1,0
29177,3,1
29181,3,1
29191,3,1
29194,1,2
29197,1,3
29199,3,1
29200,0,2
29231,1,2
29249,1,2
29257,1,2
29272,2,0
29278,2,1
29279,3,1
29283,3,1
29285,3,1
29295,2,3
29300,3,1
29309,1,2
29329,2,1
29341,3,4
29343,1,2
29351,2,1
29352,1,2
29355,2,1
29362,1,2
29374,1,2
29405,0,2
29409,4,0
29414,1,2
29419,1,2
29420,2,1
29437,1,3
29453,1,2
29466,0,1
29475,1,2
29501,1,3
29502,1,2
29503,1,2
29510,1,4
29520,2,1
29525,1,2
29539,2,3
29541,3,1
29544,3,1
29546,1,2
29554,3,1
29566,3,0
29568,1,2
29573,2,1
29575,1,2
29585,1,2
29592,3,2
29595,1,2
29608,2,0
29612,3,2
29617,2,1
29628,3,1
29629,1,2
29645,2,1
29649,1,2
29651,1,2
29661,1,3
29668,1,0
29671,1,2
29674,1,2
29675,2,1
29688,1,2
29695,2,1
29699,2,1
29702,1,2
29711,2,1
29727,1,2
29730,0,1
29731,1,2
29744,3,2
29758,1,2
29761,0,2
